po_number,po_item,company_code,plant,creation_date,ekkn_kostl,cost_center,func_area,func_area_txt
4805007149,70,3000,1033,20210315,1023626,1023626,23,Corporate Affairs
4805007149,80,4100,1100,20210223,1017663,1017663,17,Technology & Innovation
4805007150,10,1000,1031,20200317,1012700,1012700,12,Information Technology
4805007150,20,2000,4100,20240708,1028737,1028737,28,SS Global Procurement
4805007150,30,3000,4100,20241126,1014774,1014774,14,SS Facility Mgt
4805007150,40,4100,3200,20180709,1009811,1009811,9,Executive Office
4805007151,50,1000,3200,20240904,1020848,1020848,20,Legal
4805007151,60,2000,10M2,20260709,1020885,1020885,20,Legal
4805007151,70,3000,2100,20191003,1009022,1009022,9,Executive Office
4805007151,80,4100,1031,20210618,1028059,1028059,28,SS Global Procurement
4805007152,10,1000,1033,20191101,1028096,1028096,28,SS Global Procurement
4805007152,20,2000,10M1,20180427,1032133,1032133,32,Supply Chain
4805007152,30,3000,3200,20220504,1009170,1009170,9,Executive Office
4805007152,40,4100,2100,20231109,1012207,1012207,12,Information Technology
4805007153,50,1000,1100,20250708,1030244,1030244,30,Digitization
4805007153,60,2000,2100,20210202,1027281,1027281,27,Manufacturing Support
4805007153,70,3000,4100,20251220,1030318,1030318,30,Digitization
4805007153,80,4100,1033,20220726,1009355,1010540,9,Executive Office
4805007154,10,1000,1000,20170616,1009392,1009392,9,Executive Office
4805007154,20,2000,1000,20250822,1028429,1028429,28,SS Global Procurement
4805007154,30,3000,10M1,20190807,1020466,1020466,20,Legal
4805007154,40,4100,1000,20211120,1020503,1020503,20,Legal
4805007155,50,1000,10M2,20191109,1020540,1020540,20,Legal
4805007155,60,2000,10M2,20200525,1035577,1035577,35,Sales & Marketing
4805007155,70,3000,1100,20191210,1012614,1012614,12,Information Technology
4805007155,80,4100,1000,20190810,1015651,1015651,15,EHSS
4805007156,10,1000,2100,20241218,1014688,1014688,14,SS Facility Mgt
4805007156,20,2000,1000,20170801,1030725,1030725,30,Digitization
4805007156,30,3000,1031,20220205,1027762,1027762,27,Manufacturing Support
4805007156,40,4100,3200,20261108,1028799,1028799,28,SS Global Procurement
4805007157,50,1000,2100,20180411,1028836,1028836,28,SS Global Procurement
4805007157,60,2000,1100,20201122,1028873,1028873,28,SS Global Procurement
4805007157,70,3000,10M1,20220728,1032010,1032010,32,Supply Chain
4805007157,80,4100,10M1,20220721,1015047,1015047,15,EHSS
4805007158,10,1000,1000,20220419,1025084,1025084,25,Human Resources
4805007158,20,2000,4100,20171021,1012121,1012121,12,Information Technology
4805007158,30,3000,2100,20240601,1012158,1012158,12,Information Technology
4805007158,40,4100,1033,20190807,1023195,1023195,23,Corporate Affairs
4805007159,50,1000,2100,20200414,1020232,1020232,20,Legal
4805007159,60,2000,4100,20220319,1009269,1009269,9,Executive Office
4805007159,70,3000,3200,20210326,1023306,1023306,23,Corporate Affairs
4805007159,80,4100,10M1,20191102,1027343,1027343,27,Manufacturing Support
4805007160,10,1000,10M2,20171224,1027380,1027380,27,Manufacturing Support
4805007160,20,2000,10M1,20221212,1015417,1015417,15,EHSS
4805007160,30,3000,10M2,20230928,1009454,1009454,9,Executive Office
4805007160,40,4100,2100,20170704,1032491,1032491,32,Supply Chain
4805007161,50,1000,1031,20200520,1012528,1012528,12,Information Technology
4805007161,60,2000,1031,20221104,1028565,1028565,28,SS Global Procurement
4805007161,70,3000,4100,20200819,1010602,1010602,10,Finance
4805007161,80,4100,10M2,20221113,1015639,1015639,15,EHSS
4805007162,10,1000,2100,20221020,1014676,1014676,14,SS Facility Mgt
4805007162,20,2000,10M1,20210411,1012713,1012713,12,Information Technology
4805007162,30,3000,1000,20190506,1014750,1014750,14,SS Facility Mgt
4805007162,40,4100,3200,20201221,1028787,1028787,28,SS Global Procurement
4805007163,50,1000,1100,20201102,1027824,1027824,27,Manufacturing Support
4805007163,60,2000,2100,20180122,1030861,1030861,30,Digitization
4805007163,70,3000,10M2,20190219,1015898,1015898,15,EHSS
4805007163,80,4100,2100,20220715,1012035,1012035,12,Information Technology
4805007164,10,1000,3200,20180722,1020072,1020072,20,Legal
4805007164,20,2000,10M1,20250707,1030109,1030109,30,Digitization
4805007164,30,3000,10M2,20230604,1030146,1030146,30,Digitization
4805007164,40,4100,2100,20200502,1027183,1027183,27,Manufacturing Support
4805007165,50,1000,10M1,20180328,1027220,1027220,27,Manufacturing Support
4805007165,60,2000,1033,20250908,1035257,1035257,35,Sales & Marketing
4805007165,70,3000,1100,20190425,1028294,1028294,28,SS Global Procurement
4805007165,80,4100,1031,20201206,1028331,1028331,28,SS Global Procurement
4805007166,10,1000,1031,20180504,1015368,1015368,15,EHSS
4805007166,20,2000,1100,20180921,1027405,1027405,27,Manufacturing Support
4805007166,30,3000,2100,20190222,1012442,1012442,12,Information Technology
4805007166,40,4100,3200,20191214,1035479,1035479,35,Sales & Marketing
4805007167,50,1000,3200,20260713,1012516,1012516,12,Information Technology
4805007167,60,2000,3200,20211112,1020553,1020553,20,Legal
4805007167,70,3000,4100,20170807,1010590,1010590,10,Finance
4805007167,80,4100,1100,20260918,1030627,1030627,30,Digitization
4805007168,10,1000,10M1,20191003,1030664,1030664,30,Digitization
4805007168,20,2000,10M1,20240609,1027701,1027701,27,Manufacturing Support
4805007168,30,3000,1033,20211214,1017738,1017738,17,Technology & Innovation
4805007168,40,4100,4100,20210226,1015775,1015775,15,EHSS
4805007169,50,1000,1000,20221126,1025812,1025812,25,Human Resources
4805007169,60,2000,1000,20240820,1012849,1012849,12,Information Technology
4805007169,70,3000,10M1,20200802,1027886,1027886,27,Manufacturing Support
4805007169,80,4100,1031,20180828,1028023,1028023,28,SS Global Procurement
4805007170,10,1000,4100,20170810,1027060,1027060,27,Manufacturing Support
4805007170,20,2000,10M1,20211105,1023097,1023097,23,Corporate Affairs
4805007170,30,3000,1031,20190905,1020134,1020134,20,Legal
4805007170,40,4100,1000,20260201,1017171,1017171,17,Technology & Innovation
4805007171,50,1000,1031,20181019,1017208,1017208,17,Technology & Innovation
4805007171,60,2000,1000,20251020,1032245,1032245,32,Supply Chain
4805007171,70,3000,1100,20190918,1020282,1020282,20,Legal
4805007171,80,4100,10M1,20230825,1014319,1014319,14,SS Facility Mgt
4805007172,10,1000,4100,20260322,1012356,1012356,12,Information Technology
4805007172,20,2000,1100,20241021,1032393,1032393,32,Supply Chain
4805007172,30,3000,10M2,20190515,1030430,1030430,30,Digitization
4805007172,40,4100,10M2,20180315,1027467,1027467,27,Manufacturing Support
4805007173,50,1000,3200,20220722,1014504,1014504,14,SS Facility Mgt
4805007173,60,2000,10M2,20190828,1012541,1012541,12,Information Technology
4805007173,70,3000,2100,20200825,1015578,1015578,15,EHSS
4805007173,80,4100,2100,20211106,1012615,1012615,12,Information Technology
4805007174,10,1000,10M1,20201127,1028652,1028652,28,SS Global Procurement
4805007174,20,2000,10M2,20240319,1030689,1030689,30,Digitization
4805007174,30,3000,10M2,20251224,1009726,1009726,9,Executive Office
4805007174,40,4100,1031,20180222,1012763,1012763,12,Information Technology
4805007175,50,1000,1033,20170801,1035800,1035800,35,Sales & Marketing
4805007175,60,2000,10M2,20240920,1020837,1020837,20,Legal
4805007175,70,3000,1031,20240906,1023874,1023874,23,Corporate Affairs
4805007175,80,4100,1031,20230422,1030011,1030011,30,Digitization
4805007176,10,1000,1031,20200415,1027048,1027048,27,Manufacturing Support
4805007176,20,2000,3200,20261021,1025085,1025085,25,Human Resources
4805007176,30,3000,2100,20220904,1015122,1015122,15,EHSS
4805007176,40,4100,3200,20210411,1014159,1014159,14,SS Facility Mgt
4805007177,50,1000,10M1,20230418,1017196,1017196,17,Technology & Innovation
4805007177,60,2000,10M2,20261122,1030233,1030233,30,Digitization
4805007177,70,3000,3200,20210607,1012270,1012270,12,Information Technology
4805007177,80,4100,1031,20211005,1017307,1017307,17,Technology & Innovation
4805007178,10,1000,2100,20241219,1014344,1023529,14,SS Facility Mgt
4805007178,20,2000,4100,20241013,1028381,1028381,28,SS Global Procurement
4805007178,30,3000,4100,20231127,1030418,1030418,30,Digitization
4805007178,40,4100,1000,20210604,1027455,1027455,27,Manufacturing Support
4805007179,50,1000,1100,20220201,1010492,1010492,10,Finance
4805007179,60,2000,1031,20220101,1027529,1027529,27,Manufacturing Support
4805007179,70,3000,1033,20250707,1023566,1023566,23,Corporate Affairs
4805007179,80,4100,10M1,20231126,1012603,1012603,12,Information Technology
4805007180,10,1000,4100,20261019,1030640,1030640,30,Digitization
4805007180,20,2000,1033,20171003,1012677,1012677,12,Information Technology
4805007180,30,3000,1031,20230306,1012714,1012714,12,Information Technology
4805007180,40,4100,1031,20190203,1027751,1027751,27,Manufacturing Support
4805007181,50,1000,1100,20211011,1010788,1010788,10,Finance
4805007181,60,2000,10M2,20230519,1020825,1020825,20,Legal
4805007181,70,3000,1000,20240211,1009862,1009862,9,Executive Office
4805007181,80,4100,10M2,20200507,1014899,1014899,14,SS Facility Mgt
4805007182,10,1000,10M2,20230811,1030036,1030036,30,Digitization
4805007182,20,2000,1000,20191218,1010073,1010073,10,Finance
4805007182,30,3000,2100,20240925,1027110,1027110,27,Manufacturing Support
4805007182,40,4100,1000,20190502,1009147,1009147,9,Executive Office
4805007183,50,1000,4100,20261118,1012184,1012184,12,Information Technology
4805007183,60,2000,10M2,20231216,1028221,1028221,28,SS Global Procurement
4805007183,70,3000,1100,20230324,1030258,1030258,30,Digitization
4805007183,80,4100,10M2,20210621,1012295,1012295,12,Information Technology
4805007184,10,1000,1100,20170624,1010332,1010332,10,Finance
4805007184,20,2000,1033,20220718,1025369,1025369,25,Human Resources
4805007184,30,3000,10M1,20200128,1010406,1010406,10,Finance
4805007184,40,4100,10M1,20180303,1023443,1023443,23,Corporate Affairs
4805007185,50,1000,1031,20170406,1023480,1023480,23,Corporate Affairs
4805007185,60,2000,1031,20170402,1030517,1030517,30,Digitization
4805007185,70,3000,10M2,20170302,1012554,1012554,12,Information Technology
4805007185,80,4100,10M1,20211126,1012591,1012591,12,Information Technology
4805007186,10,1000,2100,20190215,1025628,1025628,25,Human Resources
4805007186,20,2000,10M2,20170227,1030665,1030665,30,Digitization
4805007186,30,3000,2100,20211120,1020702,1020702,20,Legal
4805007186,40,4100,1033,20230206,1028739,1028739,28,SS Global Procurement
4805007187,50,1000,1000,20190403,1015776,1015776,15,EHSS
4805007187,60,2000,4100,20260221,1027813,1027813,27,Manufacturing Support
4805007187,70,3000,10M1,20230818,1025850,1025850,25,Human Resources
4805007187,80,4100,1031,20170408,1017887,1017887,17,Technology & Innovation
4805007188,10,1000,1033,20230216,1009024,1009024,9,Executive Office
4805007188,20,2000,1033,20200301,1028061,1028061,28,SS Global Procurement
4805007188,30,3000,10M1,20240612,1012098,1012098,12,Information Technology
4805007188,40,4100,1100,20260716,1027135,1027135,27,Manufacturing Support
4805007189,50,1000,4100,20190502,1027172,1027172,27,Manufacturing Support
4805007189,60,2000,2100,20250123,1032209,1032209,32,Supply Chain
4805007189,70,3000,3200,20171121,1025246,1025246,25,Human Resources
4805007189,80,4100,10M2,20241217,1017283,1017283,17,Technology & Innovation
4805007190,10,1000,10M1,20211104,1009320,1009320,9,Executive Office
4805007190,20,2000,10M1,20231105,1010357,1010357,10,Finance
4805007190,30,3000,10M1,20240509,1014394,1014394,14,SS Facility Mgt
4805007190,40,4100,3200,20181025,1027431,1027431,27,Manufacturing Support
4805007191,50,1000,3200,20220214,1028468,1028468,28,SS Global Procurement
4805007191,60,2000,1033,20240821,1012505,1012505,12,Information Technology
4805007191,70,3000,1000,20190224,1030542,1030542,30,Digitization
4805007191,80,4100,1031,20201020,1014579,1014579,14,SS Facility Mgt
4805007192,10,1000,1031,20241114,1010616,1010616,10,Finance
4805007192,20,2000,1100,20240826,1027653,1027653,27,Manufacturing Support
4805007192,30,3000,10M2,20180814,1028690,1028690,28,SS Global Procurement
4805007192,40,4100,10M2,20171215,1025727,1025727,25,Human Resources
4805007193,50,1000,1031,20201114,1025764,1025764,25,Human Resources
4805007193,60,2000,1100,20190816,1012801,1012801,12,Information Technology
4805007193,70,3000,1000,20250516,1023838,1023838,23,Corporate Affairs
4805007193,80,4100,1100,20241003,1014875,1014875,14,SS Facility Mgt
4805007194,10,1000,1033,20170814,1012012,1012012,12,Information Technology
4805007194,20,2000,4100,20181224,1023049,1023049,23,Corporate Affairs
4805007194,30,3000,3200,20260717,1027086,1027086,27,Manufacturing Support
4805007194,40,4100,3200,20181004,1009123,1009123,9,Executive Office
4805007195,50,1000,3200,20230504,1009160,1009160,9,Executive Office
4805007195,60,2000,4100,20231211,1028197,1028197,28,SS Global Procurement
4805007195,70,3000,10M1,20240406,1027234,1027234,27,Manufacturing Support
4805007195,80,4100,1100,20200603,1015271,1015271,15,EHSS
4805007196,10,1000,1000,20220514,1032308,1032308,32,Supply Chain
4805007196,20,2000,1100,20210915,1030345,1030345,30,Digitization
4805007196,30,3000,4100,20250615,1025382,1025382,25,Human Resources
4805007196,40,4100,2100,20190512,1012419,1012419,12,Information Technology
4805007197,50,1000,1100,20171122,1030456,1030456,30,Digitization
4805007197,60,2000,1031,20170816,1028493,1028493,28,SS Global Procurement
4805007197,70,3000,4100,20220308,1023530,1023530,23,Corporate Affairs
4805007197,80,4100,1033,20251209,1030567,1030567,30,Digitization
4805007198,10,1000,1000,20250923,1014604,1014604,14,SS Facility Mgt
4805007198,20,2000,10M2,20260721,1010641,1010641,10,Finance
4805007198,30,3000,10M2,20240424,1028678,1028678,28,SS Global Procurement
4805007198,40,4100,1031,20261125,1027715,1027715,27,Manufacturing Support
4805007199,50,1000,10M2,20180925,1025752,1025752,25,Human Resources
4805007199,60,2000,10M2,20190618,1023789,1023789,23,Corporate Affairs
4805007199,70,3000,1100,20170924,1012826,1012826,12,Information Technology
4805007199,80,4100,1100,20220613,1017863,1017863,17,Technology & Innovation
4805007200,10,1000,1033,20230628,1023000,1023000,23,Corporate Affairs
4805007200,20,2000,3200,20240822,1030037,1030037,30,Digitization
4805007200,30,3000,1000,20210206,1017074,1017074,17,Technology & Innovation
4805007200,40,4100,1000,20230212,1009111,1009111,9,Executive Office
4805007201,50,1000,4100,20241005,1030148,1030148,30,Digitization
4805007201,60,2000,1031,20200125,1030185,1030185,30,Digitization
4805007201,70,3000,1033,20261008,1012222,1012222,12,Information Technology
4805007201,80,4100,4100,20250121,1025259,1025259,25,Human Resources
4805007202,10,1000,10M1,20210507,1027296,1027296,27,Manufacturing Support
4805007202,20,2000,4100,20230128,1012333,1025518,12,Information Technology
4805007202,30,3000,4100,20170622,1009370,1009370,9,Executive Office
4805007202,40,4100,10M1,20201116,1023407,1023407,23,Corporate Affairs
4805007203,50,1000,1100,20200207,1023444,1023444,23,Corporate Affairs
4805007203,60,2000,1031,20260523,1035481,1035481,35,Sales & Marketing
4805007203,70,3000,1000,20220816,1035518,1035518,35,Sales & Marketing
4805007203,80,4100,10M1,20260505,1028555,1028555,28,SS Global Procurement
4805007204,10,1000,1000,20170225,1015592,1015592,15,EHSS
4805007204,20,2000,1033,20170407,1032629,1032629,32,Supply Chain
4805007204,30,3000,10M2,20170905,1025666,1025666,25,Human Resources
4805007204,40,4100,1000,20220519,1020703,1020703,20,Legal
4805007205,50,1000,1000,20250228,1012740,1012740,12,Information Technology
4805007205,60,2000,2100,20201216,1027777,1027777,27,Manufacturing Support
4805007205,70,3000,10M1,20200205,1017814,1017814,17,Technology & Innovation
4805007205,80,4100,2100,20240223,1030851,1030851,30,Digitization
4805007206,10,1000,2100,20260213,1009888,1009888,9,Executive Office
4805007206,20,2000,1100,20241123,1012025,1012025,12,Information Technology
4805007206,30,3000,3200,20250828,1032062,1032062,32,Supply Chain
4805007206,40,4100,2100,20170910,1020099,1020099,20,Legal
4805007207,50,1000,10M2,20210917,1030136,1030136,30,Digitization
4805007207,60,2000,10M1,20171110,1020173,1020173,20,Legal
4805007207,70,3000,1100,20231112,1014210,1014210,14,SS Facility Mgt
4805007207,80,4100,1031,20260128,1012247,1012247,12,Information Technology
4805007208,10,1000,1033,20240416,1028284,1028284,28,SS Global Procurement
4805007208,20,2000,1000,20241214,1023321,1023321,23,Corporate Affairs
4805007208,30,3000,1031,20200724,1027358,1027358,27,Manufacturing Support
4805007208,40,4100,3200,20210823,1025395,1025395,25,Human Resources
4805007209,50,1000,3200,20180517,1020432,1020432,20,Legal
4805007209,60,2000,1031,20190717,1020469,1020469,20,Legal
4805007209,70,3000,1100,20200912,1025506,1025506,25,Human Resources
4805007209,80,4100,1033,20240618,1012543,1012543,12,Information Technology
4805007210,10,1000,4100,20230506,1017580,1017580,17,Technology & Innovation
4805007210,20,2000,1031,20220806,1027617,1027617,27,Manufacturing Support
4805007210,30,3000,1031,20250307,1012654,1012654,12,Information Technology
4805007210,40,4100,1031,20201007,1032691,1032691,32,Supply Chain
